path,true_label,prob_model_A,prob_model_B,pred_A,pred_B
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-278.png,Tuberculosis,0.985871434211731,0.9959717,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-279.png,Tuberculosis,0.9999997615814209,0.9999849,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-28.png,Tuberculosis,0.9999784231185913,0.9999675,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-280.png,Tuberculosis,0.9999731779098511,0.99998987,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-281.png,Tuberculosis,0.9999998211860657,0.9999584,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-282.png,Tuberculosis,0.9999980330467224,0.9999932,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-283.png,Tuberculosis,0.9999876022338867,0.99999714,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-284.png,Tuberculosis,0.9999999403953552,0.9999968,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-285.png,Tuberculosis,0.9999890327453613,0.9999884,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-286.png,Tuberculosis,0.9999831914901733,0.99999714,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-287.png,Tuberculosis,0.9999952912330627,0.9999907,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-288.png,Tuberculosis,0.9995337724685669,0.9999962,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-289.png,Tuberculosis,0.9999825358390808,0.99986696,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-29.png,Tuberculosis,0.9999942779541016,0.99702907,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-290.png,Tuberculosis,0.9999644160270691,0.99998134,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-291.png,Tuberculosis,0.999996542930603,0.9987989,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-292.png,Tuberculosis,0.999947726726532,0.9993628,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-293.png,Tuberculosis,0.9999909400939941,0.9999666,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-294.png,Tuberculosis,0.9972778558731079,0.48106515,Tuberculosis,Normal
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-295.png,Tuberculosis,0.9999997615814209,0.99999994,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-296.png,Tuberculosis,0.9999966621398926,0.9999968,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-297.png,Tuberculosis,0.9999970197677612,0.9999994,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-298.png,Tuberculosis,0.999992847442627,0.9999946,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-299.png,Tuberculosis,0.9999994039535522,0.9997714,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-3.png,Tuberculosis,0.9998706579208374,0.99997354,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-30.png,Tuberculosis,0.9999995827674866,0.9999275,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-300.png,Tuberculosis,0.9999964833259583,0.99999225,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-301.png,Tuberculosis,0.9999521970748901,0.9999286,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-302.png,Tuberculosis,0.998758852481842,0.998681,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-303.png,Tuberculosis,0.9999282956123352,1.0,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-304.png,Tuberculosis,0.9997072219848633,0.9999788,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-305.png,Tuberculosis,0.9922710657119751,1.0,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-306.png,Tuberculosis,0.9999590516090393,0.99996316,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-307.png,Tuberculosis,0.9996943473815918,0.9999703,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-308.png,Tuberculosis,0.9999611377716064,0.9999771,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-309.png,Tuberculosis,0.999988317489624,0.99995756,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-31.png,Tuberculosis,0.9998836517333984,0.9999945,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-310.png,Tuberculosis,0.9999982118606567,0.99987453,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-311.png,Tuberculosis,0.9988948106765747,0.9999249,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-312.png,Tuberculosis,0.9999997615814209,0.99999034,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-313.png,Tuberculosis,0.9999737739562988,0.9999993,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-314.png,Tuberculosis,0.9999936819076538,0.99999887,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-315.png,Tuberculosis,0.999973714351654,0.9991729,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-316.png,Tuberculosis,0.9999226331710815,0.9999865,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-317.png,Tuberculosis,0.28289514780044556,0.9995595,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-318.png,Tuberculosis,0.9998522996902466,0.99999857,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-319.png,Tuberculosis,0.9999282360076904,0.99975234,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-32.png,Tuberculosis,0.9997212886810303,0.6999214,Tuberculosis,Normal
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-320.png,Tuberculosis,0.407837837934494,0.042854417,Tuberculosis,Normal
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-321.png,Tuberculosis,0.9998278617858887,0.99826753,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-322.png,Tuberculosis,0.9969772100448608,0.536356,Tuberculosis,Normal
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-323.png,Tuberculosis,0.9997880458831787,0.9999824,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-324.png,Tuberculosis,0.9782791137695312,0.99882984,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-325.png,Tuberculosis,0.999950110912323,0.9999857,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-326.png,Tuberculosis,0.9999876022338867,0.9999018,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-327.png,Tuberculosis,0.9999990463256836,0.99986774,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-328.png,Tuberculosis,0.9991309642791748,0.9999975,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-329.png,Tuberculosis,0.9183667898178101,0.9999989,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-33.png,Tuberculosis,1.0,0.9999851,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-330.png,Tuberculosis,0.9869885444641113,0.9999821,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-331.png,Tuberculosis,0.8819039463996887,0.9999929,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-332.png,Tuberculosis,0.9999958276748657,0.9999982,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-333.png,Tuberculosis,0.9999523162841797,0.9999976,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-334.png,Tuberculosis,0.9999868869781494,0.99998677,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-335.png,Tuberculosis,0.9998965859413147,0.9999423,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-336.png,Tuberculosis,0.855621337890625,0.999719,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-337.png,Tuberculosis,0.9999882578849792,1.0,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-338.png,Tuberculosis,0.9998462200164795,0.99985754,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-339.png,Tuberculosis,0.9999998211860657,0.999885,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-34.png,Tuberculosis,0.9973329305648804,0.99945354,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-340.png,Tuberculosis,0.9998377561569214,0.9999956,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-341.png,Tuberculosis,0.9999847412109375,0.9999881,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-342.png,Tuberculosis,0.9999632239341736,0.9999945,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-343.png,Tuberculosis,0.9999905228614807,0.99998164,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-344.png,Tuberculosis,0.9999920725822449,0.9999794,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-345.png,Tuberculosis,0.9997719526290894,0.9999987,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-346.png,Tuberculosis,0.9999988079071045,0.99547875,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-347.png,Tuberculosis,0.9998804330825806,0.9992353,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-348.png,Tuberculosis,0.9999988079071045,0.99547875,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-349.png,Tuberculosis,0.999772310256958,0.9999883,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-35.png,Tuberculosis,0.985102117061615,0.9999901,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-350.png,Tuberculosis,0.9999837279319763,0.9999944,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-351.png,Tuberculosis,0.9999251365661621,0.99999654,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-352.png,Tuberculosis,0.9999943971633911,0.99996704,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-353.png,Tuberculosis,0.9998995661735535,0.99945664,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-354.png,Tuberculosis,0.9999955296516418,0.9999901,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-355.png,Tuberculosis,0.9991263747215271,0.9867215,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-356.png,Tuberculosis,0.9999293088912964,0.9999118,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-357.png,Tuberculosis,0.9999570250511169,0.99992275,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-358.png,Tuberculosis,0.9993116855621338,0.99999964,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-359.png,Tuberculosis,0.9991158246994019,0.9999968,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-36.png,Tuberculosis,0.9985358119010925,0.9999836,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-360.png,Tuberculosis,0.9999991655349731,0.99953365,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-361.png,Tuberculosis,0.999945342540741,0.9999949,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-362.png,Tuberculosis,0.999590277671814,0.9999998,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-363.png,Tuberculosis,0.999488353729248,0.9999999,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-364.png,Tuberculosis,0.9997899532318115,0.9999627,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-365.png,Tuberculosis,0.9998321533203125,0.99628365,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-366.png,Tuberculosis,0.9999960660934448,0.9999975,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-367.png,Tuberculosis,0.9999970197677612,0.9999969,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-368.png,Tuberculosis,0.9997894763946533,0.9999962,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-369.png,Tuberculosis,0.9997064471244812,0.99997616,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-37.png,Tuberculosis,0.9992780685424805,0.9999972,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-370.png,Tuberculosis,0.9999969005584717,0.99998677,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-371.png,Tuberculosis,0.999995231628418,0.99999744,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-372.png,Tuberculosis,0.9999192953109741,0.9999999,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-373.png,Tuberculosis,0.9999926686286926,0.9999994,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-374.png,Tuberculosis,0.9999818205833435,0.9998261,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-375.png,Tuberculosis,0.9999668002128601,0.99944055,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-376.png,Tuberculosis,0.9998703598976135,0.9996824,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-377.png,Tuberculosis,0.9998005628585815,0.99999523,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-378.png,Tuberculosis,0.9999529719352722,0.9997046,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-379.png,Tuberculosis,0.999934732913971,0.9999954,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-38.png,Tuberculosis,0.998307466506958,0.99997586,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-380.png,Tuberculosis,0.9999777674674988,0.99996746,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-381.png,Tuberculosis,0.998772144317627,0.9999885,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-382.png,Tuberculosis,0.9999996423721313,0.9999943,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-383.png,Tuberculosis,0.9997365474700928,0.9999626,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-384.png,Tuberculosis,0.9999397993087769,0.9999863,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-385.png,Tuberculosis,0.9999532103538513,0.99998856,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-386.png,Tuberculosis,0.9999091625213623,0.9999665,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-387.png,Tuberculosis,0.9998128414154053,0.9997991,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-388.png,Tuberculosis,0.999988853931427,0.9999807,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-389.png,Tuberculosis,0.9999441504478455,0.99998164,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-39.png,Tuberculosis,0.9999258518218994,0.9999534,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-390.png,Tuberculosis,0.9998296499252319,0.9987967,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-391.png,Tuberculosis,0.9998722076416016,0.99999785,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-392.png,Tuberculosis,0.9996449947357178,0.84669816,Tuberculosis,Normal
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-393.png,Tuberculosis,0.9999831914901733,0.99999845,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-394.png,Tuberculosis,0.9999675154685974,0.99999917,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-395.png,Tuberculosis,0.999999463558197,0.99999964,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-396.png,Tuberculosis,0.9994429349899292,0.99999744,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-397.png,Tuberculosis,0.9998676776885986,0.9999996,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-398.png,Tuberculosis,0.9999922513961792,0.99999565,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-399.png,Tuberculosis,0.9999532103538513,0.9999912,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-4.png,Tuberculosis,0.9999999403953552,0.9999969,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-40.png,Tuberculosis,0.999771237373352,0.99991274,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-400.png,Tuberculosis,0.9999871850013733,0.9999144,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-401.png,Tuberculosis,0.9999970197677612,0.9999974,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-402.png,Tuberculosis,0.9999783039093018,0.99999964,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-403.png,Tuberculosis,0.9999276399612427,0.6259215,Tuberculosis,Normal
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-404.png,Tuberculosis,0.99998939037323,0.9999943,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-405.png,Tuberculosis,0.9999091625213623,0.9999665,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-406.png,Tuberculosis,0.9999726414680481,0.9998558,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-407.png,Tuberculosis,0.9999994039535522,0.9999999,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-408.png,Tuberculosis,0.9996548891067505,0.99990207,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-409.png,Tuberculosis,0.9998314380645752,0.99733305,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-41.png,Tuberculosis,0.9999581575393677,0.9948862,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-410.png,Tuberculosis,0.9998629093170166,0.9999887,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-411.png,Tuberculosis,0.9999758005142212,0.99999964,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-412.png,Tuberculosis,0.9999855756759644,0.99999887,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-413.png,Tuberculosis,0.9989942908287048,0.9999984,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-414.png,Tuberculosis,0.9999540448188782,0.99952406,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-415.png,Tuberculosis,0.9999459981918335,0.9999987,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-416.png,Tuberculosis,0.999991774559021,0.9999105,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-417.png,Tuberculosis,0.999580979347229,0.9996569,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-418.png,Tuberculosis,0.998488187789917,0.99995154,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-419.png,Tuberculosis,0.9995651245117188,0.9999721,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-42.png,Tuberculosis,0.9999988079071045,0.99956274,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-420.png,Tuberculosis,0.9999663233757019,0.99999523,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-421.png,Tuberculosis,0.9999633431434631,0.99999833,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-422.png,Tuberculosis,0.9947640895843506,0.9999587,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-423.png,Tuberculosis,0.9999991059303284,0.9999515,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-424.png,Tuberculosis,0.9999693632125854,0.99999976,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-425.png,Tuberculosis,0.9999887943267822,0.99999803,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-426.png,Tuberculosis,0.9997987151145935,1.0,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-427.png,Tuberculosis,0.9973287582397461,0.99999964,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-428.png,Tuberculosis,0.9999939799308777,0.9999992,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-429.png,Tuberculosis,0.9999915957450867,0.9999999,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-43.png,Tuberculosis,0.9997431635856628,0.9999582,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-430.png,Tuberculosis,0.9999529719352722,0.9997046,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-431.png,Tuberculosis,0.9999852776527405,0.9991156,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-432.png,Tuberculosis,0.9999797344207764,0.9999995,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-433.png,Tuberculosis,0.9999988079071045,0.9999721,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-434.png,Tuberculosis,0.9999997615814209,0.99999785,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-435.png,Tuberculosis,0.9999154806137085,0.9999652,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-436.png,Tuberculosis,0.9998196959495544,0.9974512,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-437.png,Tuberculosis,0.9999790191650391,0.9999945,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-438.png,Tuberculosis,0.9999994039535522,0.9999523,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-439.png,Tuberculosis,0.9999954700469971,0.9999975,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-44.png,Tuberculosis,0.997503936290741,0.9999758,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-440.png,Tuberculosis,0.9999952912330627,0.99999547,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-441.png,Tuberculosis,0.9999991655349731,0.99999875,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-442.png,Tuberculosis,0.9999978542327881,0.99999964,Tuberculosis,Tuberculosis
